업소명,소재지주소,영업상태명,지정일자,지정취소일자,재지정일자
나물숲향기,경기도 광주시 신현동 725-1 ,영업,20150717,,20241129.0
능골한우가,경기도 광주시 능평동 146-6 외 2필지 ,영업,20180706,,20241129.0
궁뜰 맛있는 발효밥상 곤지암맛집 화담숲맛집,경기도 광주시 도척면 궁평리 2-24 1층 ,영업,20170727,,20241129.0
해송,경기도 광주시 도척면 진우리 161-1 1층 ,영업,20170727,20221025.0,20211102.0
멘무샤 곤지암리조트점,"경기도 광주시 도척면 진우리 509 곤지암리조트 내 스카디하우스, 2층 ",영업,20181016,,20240202.0
카페라운지,경기도 광주시 도척면 도웅리 533 곤지암리조트 콘도미니엄 WE빌리지콘도미니엄 1층 ,영업,20181018,,20241129.0
송유향,경기도 광주시 중대동 117-1 2층 ,영업,20180706,,20241129.0
찜했어! 코다리찜·아구찜·조개찜,경기도 광주시 태전동 282-1 티큐브 ,영업,20180706,,20241129.0
복성원,충청북도 증평군 증평읍 교동리 49 ,영업,20090616,20121101.0,20111101.0
원갈비,충청북도 증평군 증평읍 교동리 22-2 ,영업,20181122,,20241115.0
금강원,충청북도 증평군 증평읍 중동리 44-5 ,영업,20030701,20051107.0,20040702.0
태능숯불갈비,충청북도 증평군 증평읍 신동리 470 ,영업,20030701,20100526.0,20040702.0
참참식당,충청북도 증평군 증평읍 초중리 609-14 ,영업,20181122,,20241115.0
고향 愛 맛,충청북도 증평군 증평읍 증평리 48 ,영업,20181122,,20241115.0
물레방아 휴게소 한식 뷔페,충청북도 증평군 도안면 송정리 131-2 ,영업,20030701,20050906.0,20040702.0
증평식당,충청북도 증평군 증평읍 중동리 72 .73 ,영업,20030701,20050228.0,20040702.0
왕순대집,충청북도 증평군 증평읍 초중리 570-6 ,영업,20181122,,20241115.0
이화수육개장 증평점,충청북도 증평군 증평읍 연탄리 478-1 ,영업,20181122,20241115.0,20241115.0
내고향 해장국,충청북도 증평군 증평읍 중동리 119 ,영업,20030701,20070629.0,20040702.0
태양식당,충청북도 증평군 증평읍 초중리 11-67 ,영업,20181122,,20241115.0
월악칡냉면,충청북도 증평군 증평읍 신동리 204 ,영업,20181122,,20241115.0
굴천지,충청북도 증평군 증평읍 초중리 534-12 ,영업,20050630,20160516.0,20151123.0
함지박소머리국밥,충청북도 증평군 증평읍 창동리 213 ,영업,20181122,,20241115.0
산촌묵밥,충청북도 증평군 증평읍 내성리 383 ,영업,20181122,,20241115.0
칡냉면땡기는날,충청북도 증평군 증평읍 대동리 12-1 ,영업,20181122,,20241115.0
보끄미,충청북도 증평군 증평읍 중동리 84-2 ,영업,20181122,,20241115.0
본가,충청북도 증평군 증평읍 창동리 739 ,영업,20181122,,20241115.0
토지,충청북도 증평군 증평읍 남차리 528 ,영업,20181122,,20241115.0
동천칼국수,충청북도 증평군 증평읍 초중리 609-2 ,영업,20181122,,20241115.0
영춘관,충청북도 증평군 증평읍 대동리 22-4 ,영업,20181122,,20241115.0
가미본가,충청북도 증평군 증평읍 초중리 559-10 ,영업,20080630,20181231.0,20151123.0
대박집염소탕,충청북도 증평군 증평읍 초중리 600-2 ,영업,20080630,,20151123.0
주식회사 힘찬식당,충청북도 증평군 증평읍 초중리 611-4 ,영업,20100630,20180220.0,20151123.0
해성,충청북도 증평군 증평읍 초중리 488-1 ,영업,20181122,,20241115.0
개구리네,충청북도 증평군 증평읍 초중리 540-8 ,영업,20181122,,20241115.0
"늘품석갈비,냉면",충청북도 증평군 증평읍 초중리 568-3 ,영업,20111101,20211231.0,20151123.0
황부자,충청북도 증평군 증평읍 초중리 337-1 ,영업,20181122,,20241115.0
아구마을해물촌,충청북도 증평군 증평읍 초중리 596-7 ,영업,20141113,20181231.0,20151123.0
바다양푼이 동태탕,충청북도 증평군 증평읍 초중리 611-5 ,영업,20111101,,20131031.0
송원칼국수,충청북도 증평군 증평읍 초중리 570-1 ,영업,20181122,,20241115.0
장연식당,충청북도 증평군 증평읍 초중리 536-2 ,영업,20181122,,20241115.0
손두부촌식당,충청북도 증평군 증평읍 율리 364-1 ,영업,20191101,,20241115.0
다도횟집,충청북도 증평군 증평읍 송산리 744 ,영업,20241115,,
연가네순대국밥,충청북도 증평군 증평읍 초중리 579-5 ,영업,20231117,,20241115.0
가야정,충청북도 증평군 증평읍 남하리 7-5 ,영업,20191101,,20241115.0
송담추어탕,,영업,20211105,,20241115.0
황제 시래기 명태조림,충청북도 증평군 증평읍 송산리 740 ,영업,20181122,,20241115.0
토방촌,충청북도 증평군 증평읍 초중리 585-12 ,영업,20211105,,20241115.0
제주보말칼국수,충청북도 증평군 증평읍 교동리 154-4 ,영업,20191101,,20241115.0
보궁,충청북도 증평군 증평읍 초중리 559-12 한양식품(주) ,영업,20221108,,20241115.0
남도예담IN벨포레,충청북도 증평군 도안면 연촌리 232-1 한식당 ,영업,20201113,,20241115.0
향적산 한상,충청남도 계룡시 엄사면 향한리 328-1 ,영업,20121102,,
노적봉가든,충청남도 계룡시 엄사면 유동리 129-9 ,영업,20100721,,
신도리 한우촌,충청남도 계룡시 엄사면 엄사리 340-5 ,영업,20121101,,
오후의 산책,충청남도 계룡시 엄사면 엄사리 396 ,영업,20100721,,
이화수 전통육개장 계룡점,충청남도 계룡시 엄사면 엄사리 73-1 ,영업,20100721,,
회동,충청남도 계룡시 엄사면 엄사리 6-6 ,영업,20100721,,
용인토종순대국,충청남도 계룡시 엄사면 엄사리 318-1 ,영업,20100721,,
복고풍,충청남도 계룡시 금암동 161-8 ,영업,20100721,,
돼지나라,충청남도 계룡시 금암동 146-2 ,영업,20100721,,
예사랑 막국수,충청남도 계룡시 금암동 67-2 ,영업,20100721,,
장원복집,충청남도 계룡시 엄사면 엄사리 95-12 ,영업,20100721,,
덕화원,경기도 양주시 덕정동 350 ,영업,20001229,,20231024.0
페트라숯불구이,경기도 양주시 장흥면 삼상리 397-4 ,영업,20111012,20200903.0,20190708.0
둘째마당바위,경기도 양주시 장흥면 석현리 331 ,영업,20010830,20221025.0,20210924.0
부일기사식당,경기도 양주시 장흥면 부곡리 540-35 ,영업,20130805,20200903.0,20190708.0
대성민물매운탕,경기도 양주시 광사동 551-12 ,영업,20191212,,20231024.0
아이가,경기도 양주시 백석읍 홍죽리 724-15 ,영업,20070330,,20231024.0
양주골전통순대국,경기도 양주시 유양동 145 ,영업,20060711,,20231024.0
쌀밭나드리,경기도 양주시 백석읍 기산리 339 ,영업,20050502,20200903.0,20190708.0
피자성 효인방,경기도 양주시 장흥면 일영리 36-3 ,영업,20070330,20210924.0,20200903.0
감악산생고기,경기도 양주시 남면 신산리 285-195 ,영업,20010830,20190904.0,20190708.0
뫼골산장,경기도 양주시 백석읍 기산리 406-5 ,영업,20001229,20221025.0,20210924.0
까사로마,경기도 양주시 남면 신산리 414-2 ,영업,20010830,20171221.0,20111012.0
송추가마골 본관,"경기도 양주시 장흥면 교현리 114-8 외2필지(114-12,114-22) ",영업,20010830,20200709.0,20190708.0
산하식당,경기도 양주시 백석읍 기산리 397 ,영업,20100630,,20231024.0
초가마을,경기도 양주시 장흥면 석현리 328 ,영업,20010830,20200903.0,20190708.0
신털뫼1,경기도 양주시 장흥면 석현리 211 ,영업,20120803,,20231024.0
양주골 초계탕,경기도 양주시 은현면 운암리 495-24 ,영업,20001229,20221025.0,20210924.0
털랭이 매운탕,경기도 양주시 백석읍 홍죽리 724-1 ,영업,20061229,20200903.0,20190708.0
양주순대국,경기도 양주시 유양동 497 ,영업,20161013,,20231024.0
삼호산장,경기도 양주시 백석읍 기산리 406-24 ,영업,20090630,,20231024.0
기산약수촌,경기도 양주시 백석읍 기산리 276 ,영업,20050722,20210924.0,20200903.0
갯촌칼국시,경기도 양주시 장흥면 울대리 330-6 ,영업,20111012,20200903.0,20190708.0
삼오식당,경기도 양주시 유양동 310-1 ,영업,20010830,,20231024.0
원봉산,경기도 양주시 백석읍 홍죽리 724-10 ,영업,20001229,,20231024.0
불곡산장,경기도 양주시 산북동 389 ,영업,20001229,20200903.0,20190708.0
흑과백,경기도 양주시 백석읍 기산리 231 ,영업,20050722,20200903.0,20190708.0
등촌칼국수,경기도 양주시 백석읍 오산리 38-4 1층 ,영업,20081229,20210924.0,20200903.0
최가네양구펀치볼시래기,경기도 양주시 백석읍 복지리 148-8 ,영업,20190708,,20231024.0
송추부일식당,경기도 양주시 유양동 419-6 ,영업,20050722,,20231024.0
황우촌,경기도 양주시 백석읍 복지리 87-7 ,영업,20040511,,20231024.0
청진도가니탕,경기도 양주시 광적면 가납리 843-8 ,영업,20040511,20200903.0,20190708.0
초만원,경기도 양주시 남면 신암리 232-5 ,영업,20040511,20191018.0,20190708.0
평양면옥,경기도 양주시 장흥면 부곡리 535-17 ,영업,20071231,,20231024.0
묵호횟집,경기도 양주시 고암동 160-3 ,영업,20180822,,20231024.0
가비,경기도 양주시 어둔동 368 ,영업,20060711,20200903.0,20190708.0
"보리, 愛",경기도 양주시 봉양동 292-5 ,영업,20041220,20221025.0,20210924.0
청산유수,경기도 양주시 백석읍 기산리 336 ,영업,20050722,20210924.0,20200903.0
최고집 찜 칼국수,경기도 양주시 삼숭동 653-10 외1필지(669-13)1층 ,영업,20110707,,20231024.0
송추가마골 신관,"경기도 양주시 장흥면 부곡리 624-34 1층 일부,2층,3층 일부 ",영업,20060417,20200709.0,20190708.0
뜨락,경기도 양주시 백석읍 가업리 522-2 ,영업,20060417,20200903.0,20190918.0
참살이쌈밥,"경기도 양주시 만송동 148-3 외 1필지(1,2층) ",영업,20050502,20200903.0,20190708.0
지호한방삼계탕,경기도 양주시 광적면 가납리 864-2 ,영업,20081021,20210924.0,20200903.0
채선당(덕계점),경기도 양주시 덕계동 480-2 2층 ,영업,20190708,20210924.0,20200903.0
부추국수전문점,경기도 양주시 만송동 24-8 ,영업,20180822,20210924.0,20200903.0
쌈마루,경기도 양주시 백석읍 복지리 111 1동 1층 일부(1호) ,영업,20110324,,20231024.0
양달바지락칼국수,경기도 양주시 백석읍 방성리 8-6 1층 일부 ,영업,20070705,20210924.0,20200903.0
밀밭사랑,"경기도 양주시 남방동 440-1 외2필지(440-2,440-8) ",영업,20111012,,20231024.0
만두예찬,경기도 양주시 덕정동 350-48 ,영업,20110324,,20231024.0
동두천호수부대찌개,"경기도 양주시 덕정동 162-3 주용프라자 가동 1층(102,103,104,105호) ",영업,20190918,,20231024.0
남원골 추어탕,경기도 양주시 유양동 153 ,영업,20111012,20200903.0,20190708.0
성희만두,경기도 양주시 덕계동 610-3 ,영업,20111017,20200903.0,20190708.0
산채마을 능이백숙,경기도 양주시 덕정동 366-28 ,영업,20141110,,20230412.0
태능솔밭가든,경기도 양주시 남방동 568-14 ,영업,20141110,20200903.0,20190708.0
현대고기마을,경기도 양주시 광적면 가납리 863-3 2층 ,영업,20180913,,20231024.0
거창흑염소 삼계탕,경기도 양주시 만송동 296-5 1층 ,영업,20190708,,20230428.0
김경자 소문난 대구왕뽈찜,경기도 양주시 남방동 102-1 주건축물제1동 1층(일부) ,영업,20141110,,20231024.0
착한소곱창,"경기도 양주시 덕정동 240-27 인아프라자 111,112호 ",영업,20150710,,20231024.0
봉암식당,경기도 양주시 은현면 봉암리 185-16 1층 일부 ,영업,20190708,,20231024.0
김태연국민동태탕그집,경기도 양주시 광적면 가납리 865-4 ,영업,20180913,20210924.0,20200903.0
동강 어탕,경기도 양주시 유양동 310-6 1층 일부 ,영업,20190708,20200908.0,20200903.0
담아,"경기도 양주시 만송동 505 1,2층 ",영업,20190708,,20231024.0
별내옥설농탕,경기도 양주시 삼숭동 28-14 주건축물제1동 1층전체 ,영업,20190708,,20231024.0
두끼떡볶이(양주고읍점),"경기도 양주시 광사동 652-6 골든스퀘어 204,205호 ",영업,20180913,,20231024.0
서울회관,경기도 포천시 관인면 649-28 ,영업,19970926,20040623.0,20020628.0
미미향,경기도 포천시 이동면 장암리 242-15 ,영업,20010628,20070730.0,20060629.0
골든볼9,경기도 포천시 소흘읍 이동교리 392-13 ,영업,20050615,20111209.0,20060629.0
우미락,경기도 포천시 신읍동 112-6 ,영업,20020930,20231026.0,20221026.0
골목,경기도 포천시 신읍동 43-25 ,영업,20010628,20050608.0,20040623.0
내촌가든반점,경기도 포천시 내촌면 내리 521 ,영업,19960912,20060707.0,20060629.0
장원숯불갈비,경기도 포천시 영북면 운천리 510-5 ,영업,19960912,,20241108.0
원조파주골순두부집,경기도 포천시 영중면 성동리 135-8 ,영업,19990705,20080630.0,20060629.0
태능갈비,경기도 포천시 소흘읍 송우리 452-7 ,영업,19960912,20090331.0,20060629.0
놀라운 본전게장,경기도 포천시 자작동 11-7 ,영업,20111209,,20241108.0
배불뚜기,경기도 포천시 일동면 기산리 286-4 ,영업,20040330,,20241108.0
은석식당,경기도 포천시 영북면 운천리 523-17 ,영업,19960912,20030326.0,20020628.0
한림각,경기도 포천시 영북면 산정리 192-2 ,영업,19970306,20170510.0,20160708.0
산청골,경기도 포천시 영북면 산정리 451-15 ,영업,19970926,20050427.0,20040623.0
동산가든,경기도 포천시 신읍동 253-1 ,영업,20041122,20090331.0,20060629.0
고인돌 쌈밥,경기도 포천시 일동면 기산리 692-11 ,영업,20000623,20211118.0,20201119.0
송우부대찌게,경기도 포천시 소흘읍 송우리 128-3 외3필지 ,영업,20020930,20241108.0,20231102.0
두메산골식당,경기도 포천시 영북면 산정리 452-21 ,영업,20000623,,20241108.0
한우마루,경기도 포천시 가산면 마산리 186-1 ,영업,19970926,20030626.0,20020628.0
박가네오리,경기도 포천시 신북면 심곡리 569-1 ,영업,20160708,,20241108.0
풍미식당,경기도 포천시 이동면 장암리 511-8 ,영업,20001108,20030626.0,20020628.0
싸릿재컨벤션,"경기도 포천시 일동면 화대리 800-3 외3필지, (가동 1~2층, 나동 2층) ",영업,19960912,20100208.0,20060629.0
복지순두부,경기도 포천시 내촌면 소학리 241-1 ,영업,20020403,20191114.0,20181105.0
CAFETERIA(대식당),경기도 포천시 내촌면 소학리 302-1 ,영업,19980121,20221026.0,20211118.0
하누돈,경기도 포천시 어룡동 301-4 ,영업,20001221,20040519.0,20020628.0
송류원,"경기도 포천시 군내면 하성북리 673 외2필지, 1층 ",영업,20001221,20231026.0,20221026.0
한양갈비,경기도 포천시 군내면 구읍리 707-1 ,영업,19970926,20060825.0,20060629.0
향나무촌,경기도 포천시 신북면 기지리 683 ,영업,19980121,20030626.0,20020628.0
항아리손칼국수,경기도 포천시 영중면 성동리 445-9 ,영업,20191114,,20241108.0
통나무집,경기도 포천시 일동면 화대리 262 ,영업,19980121,,20241108.0
풍차갈비,경기도 포천시 이동면 도평리 323-4 ,영업,20061229,20130731.0,20120820.0
광성가든,경기도 포천시 일동면 수입리 909-1 ,영업,20050330,20120820.0,20060629.0
이동궁전갈비,경기도 포천시 이동면 도평리 262 ,영업,20030626,20130731.0,20120820.0
부용원,경기도 포천시 소흘읍 고모리 676-7 ,영업,20000623,20191114.0,20181105.0
신수원가든,경기도 포천시 소흘읍 송우리 137-1 ,영업,19990705,20231026.0,20221026.0
서파촌원조쌈밥순두부,경기도 포천시 내촌면 신팔리 82-1 ,영업,20001108,20241108.0,20231102.0
경기옥설렁탕,경기도 포천시 신읍동 397-1 1동 1층 ,영업,20101013,20241108.0,20231102.0
경성이동숯불갈비,경기도 포천시 영북면 운천리 340-3 ,영업,19990705,20201119.0,20191114.0
고갯마루,경기도 포천시 군내면 직두리 154-7 ,영업,19990705,20080630.0,20060629.0
통일로토종순대국,경기도 포천시 일동면 기산리 634-7 ,영업,19990705,20030626.0,20020628.0
민들레울,경기도 포천시 소흘읍 직동리 289-1 ,영업,20050330,20231026.0,20221026.0
파티오-25,경기도 포천시 내촌면 음현리 852 ,영업,19970926,,20241108.0
장원막국수,경기도 포천시 내촌면 음현리 825-1 ,영업,20170707,,20241108.0
참나무쟁이,경기도 포천시 내촌면 내리 267 ,영업,19980121,,20241108.0
명당갈비,경기도 포천시 화현면 화현리 1137-3 ,영업,19980121,20100629.0,20060629.0
대복복집,경기도 포천시 선단동 505-9 ,영업,20071231,,20241108.0
용덕산장,경기도 포천시 군내면 하성북리 681-13 ,영업,19980121,20060901.0,20060629.0
어부촌,경기도 포천시 소흘읍 고모리 688 ,영업,20090929,,20241108.0
명품샤브샤브양꼬치,경기도 포천시 소흘읍 송우리 505-17 ,영업,20071231,20200310.0,20190702.0
황토장어,경기도 포천시 소흘읍 고모리 260 ,영업,20101229,20151001.0,20130717.0
장수돌판김치,경기도 포천시 소흘읍 송우리 130-7 ,영업,20041122,20151001.0,20130717.0
오리랜드,경기도 포천시 소흘읍 고모리 620-4 ,영업,20020930,20051205.0,20040623.0
덕성루,경기도 포천시 내촌면 내리 264-1 ,영업,19980121,20120820.0,20060629.0
사리원,경기도 포천시 창수면 추동리 295 ,영업,20070629,20191114.0,20181105.0
들밥,경기도 포천시 화현면 명덕리 203-1 ,영업,20010628,20051108.0,20040623.0
펌킨,경기도 포천시 영북면 산정리 344-1 ,영업,20010328,20060320.0,20040623.0
만성가든,경기도 포천시 창수면 주원리 791-4 ,영업,20001221,20080630.0,20060629.0
뜰안에밥상,경기도 포천시 소흘읍 이곡리 46-6 ,영업,20110421,20191114.0,20181105.0
두리왕족발,경기도 포천시 이동면 장암리 511-12 ,영업,19990705,20041231.0,20040623.0
메아리산장,경기도 포천시 신북면 심곡리 702-3 ,영업,20010628,20191114.0,20181105.0
개성녹각삼계탕,경기도 포천시 군내면 구읍리 712-12 ,영업,20001221,20040623.0,20020628.0
백송가든,경기도 포천시 영북면 산정리 504-3 ,영업,20020930,20191114.0,20181105.0
병천황토방순대,경기도 포천시 신북면 심곡리 302 ,영업,20010628,,20241108.0
노라도라,경기도 포천시 소흘읍 고모리 628-10 ,영업,20030626,20050608.0,20040623.0
명지원,경기도 포천시 일동면 화대리 367-5 ,영업,20000623,,20241108.0
산골무지개,경기도 포천시 일동면 유동리 147 ,영업,20020403,20191114.0,20181105.0
고모리전주한정식,경기도 포천시 소흘읍 고모리 695-3번지 ,영업,20190320,,
복 가,경기도 포천시 군내면 구읍리 508 ,영업,20010928,,20241108.0
철원양평해장국,경기도 포천시 화현면 화현리 795-8 ,영업,20010628,20040322.0,20020628.0
버섯마당,경기도 포천시 화현면 화현리 660-2 1층 ,영업,20010628,20030603.0,20020628.0
수원산한식부페,경기도 포천시 군내면 직두리 695-7 ,영업,20010628,20040524.0,20020628.0
포천뚝배기,경기도 포천시 군내면 구읍리 594-6 ,영업,20010628,20191114.0,20181105.0
포안,경기도 포천시 영중면 성동리 445-5 ,영업,20060330,20191114.0,20181105.0
고향초가집,경기도 포천시 소흘읍 고모리 144-21 ,영업,20021224,20101229.0,20060629.0
이원손짜장,경기도 포천시 내촌면 음현리 825-1 ,영업,20041122,20190320.0,20181105.0
등산로가든,경기도 포천시 영북면 산정리 196-22 ,영업,20061229,20191114.0,20181105.0
제주여행,경기도 포천시 영북면 산정리 528-4 ,영업,20041122,20191114.0,20181105.0
내고향돌솥순대국,경기도 포천시 어룡동 188-16 ,영업,20000623,20200702.0,20191114.0
경기도 맛집 옛고을2호점,경기도 포천시 소흘읍 직동리 438-2 ,영업,20041122,20201119.0,20191114.0
영애네밥상,경기도 포천시 가산면 방축리 383-4 ,영업,20010928,20030708.0,20020628.0
별난동치미국수,경기도 포천시 내촌면 내리 260-2 ,영업,20030331,,20241108.0
독도참치,경기도 포천시 신읍동 189-21 ,영업,20020930,20241108.0,20231102.0
호국로식당,경기도 포천시 선단동 493-15 ,영업,20020930,20070223.0,20060629.0
고모리 돌짜장,경기도 포천시 소흘읍 고모리 710-3 ,영업,20041122,20231026.0,20221026.0
고모리제빵소,경기도 포천시 소흘읍 고모리 707-2 ,영업,20150407,20191114.0,20181105.0
가는골,경기도 포천시 영북면 운천리 93-2 ,영업,20050330,20191114.0,20181105.0
이화랑맛있소,경기도 포천시 신읍동 116-37 ,영업,20040330,20100629.0,20060629.0
옹기만두,경기도 포천시 내촌면 음현리 298-9 ,영업,20050930,,20241108.0
#갈치집,경기도 포천시 소흘읍 송우리 129-1 ,영업,20050930,20061222.0,20060629.0
뚱보칡냉면,경기도 포천시 소흘읍 송우리 110-19 ,영업,20111209,,20241108.0
산비탈,경기도 포천시 영북면 산정리 528-5 ,영업,20040924,,20241108.0
앵두나무우물가에,경기도 포천시 소흘읍 고모리 724-1 ,영업,20041122,20130731.0,20120820.0
영순이해물찜,경기도 포천시 가산면 마산리 181-2 ,영업,20041122,20231026.0,20221026.0
몽베르CC클럽하우스,경기도 포천시 영북면 산정리 558-1 ,영업,20141231,,20241108.0
서울순대국,경기도 포천시 선단동 104-3 ,영업,20041122,20130731.0,20120820.0
무봉리토종순대국(본점),경기도 포천시 소흘읍 이동교리 84-1 ,영업,20040924,,20241108.0
조선곰탕,경기도 포천시 소흘읍 송우리 50-5 1층 ,영업,20190702,,20241108.0
가산흑염소,경기도 포천시 소흘읍 송우리 494-1 ,영업,20041122,20181105.0,20171010.0
신의주순대국,경기도 포천시 신읍동 116-12 ,영업,20041122,20231026.0,20221026.0
철원막국수,경기도 포천시 소흘읍 직동리 355-1 ,영업,20190925,,20241108.0
나능이,경기도 포천시 자작동 276-7 ,영업,20090331,,20241108.0
6일 식당,경기도 포천시 신읍동 245-2 ,영업,20050330,20090629.0,20060629.0
우둠지,경기도 포천시 영북면 산정리 461-7 ,영업,20050330,,20241108.0
취락한방능이백숙,경기도 포천시 일동면 화대리 631 ,영업,20080331,,20241108.0
현도네이동숯불갈비,경기도 포천시 영중면 양문리 828-11 ,영업,20051110,20231026.0,20221026.0
부평굴요리전문점,경기도 포천시 선단동 81-8 ,영업,20051110,20080630.0,20060629.0
두화원,경기도 포천시 화현면 화현리 823-6 ,영업,20061229,20191114.0,20180706.0
카페아리,"경기도 포천시 소흘읍 이가팔리 459 외 2필지, 가동 1층 ",영업,20080930,20150407.0,20140410.0
올터쟁반짜장,경기도 포천시 이동면 노곡리 1220-9 ,영업,20070629,20181105.0,20171010.0
뜰안에 칼국수,경기도 포천시 소흘읍 직동리 383-10 가동 ,영업,20080930,20130731.0,20120820.0
뚝통,"경기도 포천시 소흘읍 송우리 726-78 201,202호",영업,20070629,20141021.0,20120820.0
홍가네우렁쌈밥,경기도 포천시 소흘읍 이곡리 194-3 ,영업,20191114,20221026.0,20211118.0
지호한방삼계탕,경기도 포천시 선단동 81-10 ,영업,20191114,,20241108.0
솟대,경기도 포천시 영북면 산정리 506-9 ,영업,20080930,,20241108.0
명품쌈밥,경기도 포천시 군내면 하성북리 691 ,영업,20190702,,20241108.0
물꼬방,"경기도 포천시 소흘읍 고모리 695-6 101동 101호, 102호, 102동 102호 ",영업,20090929,,20241108.0
일미닭갈비,경기도 포천시 신읍동 46-10 ,영업,20151211,,20241108.0
성북돈까스 포천점,경기도 포천시 설운동 70-11 ,영업,20121115,20200702.0,20191114.0
모정추어탕,경기도 포천시 가산면 마산리 39-11 ,영업,20141231,,20241108.0
포천한우명가,"경기도 포천시 선단동 461-1 외7필지 엘카운티A동 1층 나호-1,2호 ",영업,20120322,,20241108.0
산정루,경기도 포천시 영북면 산정리 506-7 ,영업,20111209,,20241108.0
포천팔공짬뽕.수제돈까스,경기도 포천시 자작동 276-2 ,영업,20121115,20200702.0,20190925.0
청산명가,경기도 포천시 신북면 갈월리 251-1 ,영업,20111209,20211118.0,20201119.0
산카페,경기도 포천시 창수면 운산리 422 ,영업,20110817,20191114.0,20181105.0
뜨라레해물모듬짬뽕전문점,경기도 포천시 영북면 야미리 168 ,영업,20181105,,20241108.0
청계 닭갈비,경기도 포천시 일동면 기산리 287-1 (1층) ,영업,20111209,,20241108.0
포천고려삼계탕,경기도 포천시 내촌면 내리 265-10 ,영업,20121115,,20241108.0
백쉐프스시,경기도 포천시 신읍동 48-18 ,영업,20121115,20171010.0,20160328.0
화궁,경기도 포천시 이동면 연곡리 847-19 ,영업,20130718,20181105.0,20171010.0
호박꽃,경기도 포천시 군내면 하성북리 541-1 ,영업,20141231,,20241108.0
초가옥,경기도 포천시 영북면 산정리 508-7 1층 ,영업,20140630,20211118.0,20201119.0
허브아일랜드 아테네홀,경기도 포천시 신북면 삼정리 517-2 외18필지(518-2) ,영업,20161208,,20241108.0
더(the)포천가든,경기도 포천시 일동면 기산리 82-33 ,영업,20140410,20231026.0,20221026.0
전주가마솥곰탕,경기도 포천시 이동면 연곡리 865-2 ,영업,20141231,20200310.0,20191114.0
동교동낙지,경기도 포천시 자작동 412 1층 ,영업,20150618,,20241108.0
샤브작샤브작,경기도 포천시 영북면 운천리 506-8 1층 ,영업,20181224,20200310.0,20191114.0
동교리 순대국 선단직영점,"경기도 포천시 선단동 141-3 , 1층 ",영업,20190320,20221026.0,20211118.0
자일리막국수,경기도 포천시 영북면 자일리 483-21 1층 ,영업,20160708,,20241108.0
카페루아,경기도 포천시 내촌면 소학리 341-5 1층 ,영업,20180706,20231026.0,20221026.0
이화수전통육개장포천점,경기도 포천시 군내면 구읍리 588-3 1층 ,영업,20160708,20241108.0,20231102.0
우둠지 풍천장어,"경기도 포천시 영북면 산정리 456-2 외4필지, 제8동 1층 ",영업,20171010,20221026.0,20211118.0
도니스,경기도 포천시 신읍동 207-6 1~2층 ,영업,20161101,,20241108.0
대박가든,경기도 포천시 선단동 305-12 1층 ,영업,20161208,20200310.0,20190702.0
육칼순포천버섯육개장(신북점),경기도 포천시 신북면 기지리 282 1층 나동 ,영업,20171205,20221026.0,20211118.0
참이맛,경기도 포천시 이동면 연곡리 829-1 ,영업,20181105,,20241108.0
갈비장터,경기도 포천시 소흘읍 송우리 145-8 ,영업,20181224,,20241108.0
두부두부,경기도 포천시 소흘읍 직동리 98-2 1층 ,영업,20190925,,20241108.0
금강산동태탕,경기도 포천시 이동면 노곡리 1214-5 1층 ,영업,20190320,,20241108.0
블루밀 망향비빔국수 포천 본점,경기도 포천시 설운동 82 ,영업,20181224,,20241108.0
아트밸리자작나무,경기도 포천시 신북면 기지리 175-5 1층 ,영업,20190320,,20241108.0
논골,경기도 포천시 영중면 성동리 447-5 ,영업,20190925,20211118.0,20201119.0
경복궁 삼계탕,"경기도 포천시 신읍동 157-1 외 2필지(158-2, 239-8) ",영업,20191114,,20241108.0
홍두깨국시집,경기도 포천시 어룡동 372-1 ,영업,20190925,,20241108.0
국일성,경상남도 창원시 의창구 중동 660-2 1층2층 ,영업,20100504,,20241104.0
해훈식당,경상남도 창원시 의창구 동읍 월잠리 270 ,영업,20100504,,20241104.0
주식회사 임진각식당,"경상남도 창원시 의창구 팔용동 198-19 1, 2층 외 1필지 ",영업,20111101,,20241104.0
자갈치횟집,경상남도 창원시 의창구 봉곡동 39-8 1층 101호 ,영업,20100518,,20241104.0
충무활어횟집,경상남도 창원시 의창구 봉곡동 39-7 1층 3호 ,영업,20161104,,20241104.0
성수횟집,경상남도 창원시 의창구 봉곡동 39-7 1층 4호 ,영업,20161104,20211119.0,20201110.0
주문진메밀막국수,경상남도 창원시 의창구 북면 화천리 433-4 2층 ,영업,20100504,20191126.0,20171106.0
봉강그린가든,경상남도 창원시 의창구 동읍 봉강리 138 ,영업,20100504,,20241104.0
은행식당,경상남도 창원시 의창구 명서동 199-6 ,영업,20100504,,20241104.0
이진돼지찌개,경상남도 창원시 의창구 팔용동 188-1 ,영업,20100504,20161104.0,20161104.0
함양촌닭,경상남도 창원시 의창구 팔용동 150-11 2층 ,영업,20100504,20201113.0,20191126.0
금별맥주창원봉곡점,경상남도 창원시 의창구 봉곡동 33-8 대우상가 1충 ,영업,20100504,20141107.0,20131115.0
생초메기탕,경상남도 창원시 의창구 팔용동 162-5 1층 ,영업,20100504,,20241104.0
제주옥탑창원봉곡점,경상남도 창원시 의창구 봉곡동 39-2 ,영업,20100504,,20241104.0
